meter,first_ts,last_ts,first_cum,last_cum,overall_by_range,robust_sum_diffs,used_total
15004618,2025-06-01 13:00:00,2025-06-08 11:00:00,87213.0,103598.0,16385.0,16385.0,16385.0
15004620,2025-06-01 13:00:00,2025-06-08 12:00:00,67865.0,78257.0,10392.0,10392.0,10392.0
15004621,2025-06-01 13:00:00,2025-06-08 12:00:00,461771.0,548415.0,86644.0,86644.0,86644.0
15004623,2025-06-01 13:00:00,2025-06-08 11:00:00,98650.0,110863.0,12213.0,12213.0,12213.0
15004627,2025-06-01 13:00:00,2025-06-08 12:00:00,1719.0,1719.0,0.0,0.0,0.0
15004629,2025-06-01 13:00:00,2025-06-08 11:00:00,87843.0,102126.0,14283.0,14283.0,14283.0
15004634,2025-06-01 13:00:00,2025-06-08 12:00:00,73050.0,101611.0,28561.0,28561.0,28561.0
15004641,2025-06-01 13:00:00,2025-06-08 12:00:00,110579.0,125174.0,14595.0,14595.0,14595.0
15004646,2025-06-01 13:00:00,2025-06-08 12:00:00,88460.0,105126.0,16666.0,16666.0,16666.0
15004647,2025-06-01 12:00:00,2025-06-08 12:00:00,1626.0,1626.0,0.0,0.0,0.0
15004648,2025-06-01 13:00:00,2025-06-08 12:00:00,97297.0,110334.0,13037.0,13037.0,13037.0
15004649,2025-06-01 13:00:00,2025-06-08 12:00:00,49255.0,61808.0,12553.0,12553.0,12553.0
15004654,2025-06-01 13:00:00,2025-06-08 12:00:00,33690.0,48279.0,14589.0,14589.0,14589.0
15004656,2025-06-01 13:00:00,2025-06-08 12:00:00,135570.0,158594.0,23024.0,23024.0,23024.0
15004657,2025-06-01 13:00:00,2025-06-08 11:00:00,1685.0,1734.0,49.0,49.0,49.0
15004658,2025-06-01 13:00:00,2025-06-08 12:00:00,102207.0,124041.0,21834.0,21834.0,21834.0
15004660,2025-05-03 07:00:00,2025-06-06 00:00:00,12176.0,139506.0,127330.0,127330.0,127330.0
15004662,2025-06-01 07:00:00,2025-06-08 12:00:00,18996.0,36232.0,17236.0,17236.0,17236.0
15004663,2025-06-01 13:00:00,2025-06-08 12:00:00,74950.0,92051.0,17101.0,17101.0,17101.0
15004665,2025-06-01 13:00:00,2025-06-08 12:00:00,59371.0,71092.0,11721.0,11721.0,11721.0
15004669,2025-06-01 13:00:00,2025-06-08 12:00:00,4181.0,4181.0,0.0,0.0,0.0
15004670,2025-06-01 13:00:00,2025-06-08 12:00:00,37801.0,56442.0,18641.0,18641.0,18641.0
15004673,2025-05-07 07:00:00,2025-06-07 00:00:00,130972.0,233963.0,102991.0,102991.0,102991.0
15004674,2025-06-01 13:00:00,2025-06-08 12:00:00,91810.0,108251.0,16441.0,16441.0,16441.0
15004679,2025-06-01 13:00:00,2025-06-08 12:00:00,94503.0,152343.0,57840.0,57840.0,57840.0
15004681,2025-06-01 13:00:00,2025-06-08 12:00:00,61138.0,85745.0,24607.0,24607.0,24607.0
15004683,2025-06-01 13:00:00,2025-06-08 12:00:00,255424.0,371531.0,116107.0,116107.0,116107.0
15004695,2025-06-01 13:00:00,2025-06-08 12:00:00,85212.0,116137.0,30925.0,30925.0,30925.0
15004697,2025-06-01 13:00:00,2025-06-08 12:00:00,341533.0,399362.0,57829.0,57829.0,57829.0
15004698,2025-06-04 07:00:00,2025-06-08 11:00:00,7010.0,9555.0,2545.0,2545.0,2545.0
15004700,2025-06-01 13:00:00,2025-06-08 12:00:00,193754.0,222694.0,28940.0,28940.0,28940.0
15004701,2025-06-01 13:00:00,2025-06-08 12:00:00,84767.0,116721.0,31954.0,31954.0,31954.0
15004703,2025-06-01 13:00:00,2025-06-08 12:00:00,456302.0,579408.0,123106.0,123106.0,123106.0
15004704,2025-05-28 19:00:00,2025-06-04 00:00:00,327953.0,376945.0,48992.0,48992.0,48992.0
15004705,2025-06-01 13:00:00,2025-06-08 12:00:00,1843.0,2107.0,264.0,264.0,264.0
15004707,2025-06-01 00:00:00,2025-06-05 00:00:00,9823.0,11840.0,2017.0,2017.0,2017.0
15004709,2025-06-01 13:00:00,2025-06-08 12:00:00,58058.0,73749.0,15691.0,15691.0,15691.0
15004710,2025-06-01 13:00:00,2025-06-08 12:00:00,1651.0,1651.0,0.0,0.0,0.0
15004712,2025-06-04 07:00:00,2025-06-08 12:00:00,3592.0,3592.0,0.0,0.0,0.0
15004714,2025-06-01 13:00:00,2025-06-08 12:00:00,120204.0,139381.0,19177.0,19177.0,19177.0
15004716,2025-06-01 13:00:00,2025-06-08 12:00:00,177887.0,208818.0,30931.0,30931.0,30931.0
15004718,2025-06-01 13:00:00,2025-06-08 12:00:00,159373.0,181123.0,21750.0,21750.0,21750.0
15004719,2025-06-01 13:00:00,2025-06-08 12:00:00,92193.0,124174.0,31981.0,31981.0,31981.0
15004720,2025-06-01 13:00:00,2025-06-08 12:00:00,164995.0,192855.0,27860.0,27860.0,27860.0
15004722,2025-06-01 13:00:00,2025-06-08 12:00:00,97506.0,153417.0,55911.0,55911.0,55911.0
15004726,2025-06-01 13:00:00,2025-06-08 12:00:00,1780.0,1781.0,1.0,1.0,1.0
15004727,2025-06-04 07:00:00,2025-06-08 11:00:00,26368.0,43641.0,17273.0,17273.0,17273.0
15004728,2025-06-01 13:00:00,2025-06-08 12:00:00,81164.0,92109.0,10945.0,10945.0,10945.0
15004729,2025-06-01 07:00:00,2025-06-08 12:00:00,54061.0,77148.0,23087.0,23087.0,23087.0
15004731,2025-05-30 01:00:00,2025-06-08 12:00:00,12262.0,15636.0,3374.0,3374.0,3374.0
15004732,2025-06-01 13:00:00,2025-06-08 12:00:00,113847.0,133769.0,19922.0,19922.0,19922.0
15004734,2025-06-01 13:00:00,2025-06-08 12:00:00,36055.0,47831.0,11776.0,11776.0,11776.0
15004735,2025-06-01 13:00:00,2025-06-08 12:00:00,3103.0,21768.0,18665.0,18665.0,18665.0
15004738,2025-05-29 19:00:00,2025-06-08 12:00:00,249318.0,294945.0,45627.0,45627.0,45627.0
15004739,2025-06-01 13:00:00,2025-06-08 12:00:00,144476.0,161576.0,17100.0,17100.0,17100.0
15004740,2025-06-01 13:00:00,2025-06-08 12:00:00,115947.0,153630.0,37683.0,37683.0,37683.0
15004746,2025-06-01 12:00:00,2025-06-08 11:00:00,86589.0,118793.0,32204.0,32204.0,32204.0
15004747,2025-06-01 12:00:00,2025-06-08 12:00:00,148354.0,176051.0,27697.0,27697.0,27697.0
15004752,2025-06-01 13:00:00,2025-06-08 12:00:00,76340.0,105049.0,28709.0,28709.0,28709.0
15004760,2025-06-01 13:00:00,2025-06-08 12:00:00,38566.0,48603.0,10037.0,10037.0,10037.0
15004761,2025-06-01 13:00:00,2025-06-08 12:00:00,261431.0,305909.0,44478.0,44478.0,44478.0
15004762,2025-06-01 13:00:00,2025-06-08 12:00:00,147098.0,165967.0,18869.0,18869.0,18869.0
15004763,2025-06-04 07:00:00,2025-06-08 00:00:00,80041.0,127960.0,47919.0,47919.0,47919.0
15004766,2025-06-01 13:00:00,2025-06-08 12:00:00,74155.0,111366.0,37211.0,37211.0,37211.0
15004769,2025-06-01 13:00:00,2025-06-08 12:00:00,54429.0,72261.0,17832.0,17832.0,17832.0
15004774,2025-06-01 13:00:00,2025-06-08 12:00:00,106018.0,115865.0,9847.0,9847.0,9847.0
15004780,2025-06-01 12:00:00,2025-06-08 12:00:00,170623.0,215417.0,44794.0,44794.0,44794.0
15004783,2025-05-31 19:00:00,2025-06-08 12:00:00,1661.0,1661.0,0.0,0.0,0.0
15004784,2025-06-04 07:00:00,2025-06-08 11:00:00,91282.0,116047.0,24765.0,24765.0,24765.0
15004785,2025-06-01 13:00:00,2025-06-08 12:00:00,3327.0,3727.0,400.0,400.0,400.0
15004791,2025-06-01 13:00:00,2025-06-08 00:00:00,308327.0,342499.0,34172.0,34172.0,34172.0
15004793,2025-06-01 13:00:00,2025-06-08 12:00:00,9267.0,11022.0,1755.0,1755.0,1755.0
15004795,2025-06-01 13:00:00,2025-06-08 00:00:00,72778.0,86593.0,13815.0,13815.0,13815.0
15004797,2025-05-20 13:00:00,2025-06-08 00:00:00,28088.0,103587.0,75499.0,75499.0,75499.0
15004800,2025-06-01 13:00:00,2025-06-08 11:00:00,30486.0,36468.0,5982.0,5982.0,5982.0
15004808,2025-06-01 13:00:00,2025-06-08 12:00:00,50904.0,62630.0,11726.0,11726.0,11726.0
15004809,2025-06-01 00:00:00,2025-06-08 12:00:00,69267.0,95806.0,26539.0,26539.0,26539.0
15004811,2025-06-01 13:00:00,2025-06-08 11:00:00,205280.0,234251.0,28971.0,28971.0,28971.0
15004813,2025-06-01 13:00:00,2025-06-08 12:00:00,209122.0,241172.0,32050.0,32050.0,32050.0
15004814,2025-06-01 07:00:00,2025-06-08 12:00:00,126485.0,154882.0,28397.0,28397.0,28397.0
15004816,2025-05-13 17:00:00,2025-06-08 11:00:00,1765.0,110061.0,108296.0,108296.0,108296.0
15004817,2025-06-01 13:00:00,2025-06-08 12:00:00,63343.0,96511.0,33168.0,33168.0,33168.0
15004822,2025-06-01 13:00:00,2025-06-08 12:00:00,224009.0,264384.0,40375.0,40375.0,40375.0
15004823,2025-06-01 13:00:00,2025-06-08 11:00:00,54029.0,62139.0,8110.0,8110.0,8110.0
15004824,2025-06-01 13:00:00,2025-06-08 12:00:00,270961.0,303979.0,33018.0,33018.0,33018.0
15004829,2025-06-01 13:00:00,2025-06-08 12:00:00,1622.0,1622.0,0.0,0.0,0.0
15004831,2025-05-31 19:00:00,2025-06-08 12:00:00,1304.0,1304.0,0.0,0.0,0.0
15004833,2025-05-06 15:00:00,2025-06-08 00:00:00,1790.0,26728.0,24938.0,24938.0,24938.0
15004835,2025-06-01 13:00:00,2025-06-08 12:00:00,155120.0,195201.0,40081.0,40081.0,40081.0
15004837,2025-06-01 13:00:00,2025-06-08 12:00:00,148238.0,212955.0,64717.0,64717.0,64717.0
15004838,2025-06-01 13:00:00,2025-06-08 12:00:00,168277.0,196929.0,28652.0,28652.0,28652.0
15004839,2025-06-01 13:00:00,2025-06-08 12:00:00,97414.0,126053.0,28639.0,28639.0,28639.0
15004840,2025-06-01 13:00:00,2025-06-08 06:00:00,116755.0,136499.0,19744.0,19744.0,19744.0
15004841,2025-06-01 13:00:00,2025-06-08 12:00:00,302072.0,350833.0,48761.0,48761.0,48761.0
15004844,2025-05-27 19:00:00,2025-06-08 12:00:00,43430.0,62404.0,18974.0,18974.0,18974.0
15004847,2025-06-01 13:00:00,2025-06-08 12:00:00,189464.0,222362.0,32898.0,32898.0,32898.0
15004848,2025-06-01 13:00:00,2025-06-08 12:00:00,24986.0,31790.0,6804.0,6804.0,6804.0
15004853,2025-05-29 19:00:00,2025-06-08 06:00:00,708589.0,894589.0,186000.0,186000.0,186000.0
15004856,2025-06-01 13:00:00,2025-06-08 12:00:00,62936.0,74565.0,11629.0,11629.0,11629.0
15004857,2025-06-04 07:00:00,2025-06-08 00:00:00,21584.0,32510.0,10926.0,10926.0,10926.0
15004860,2025-06-01 13:00:00,2025-06-08 12:00:00,193011.0,262768.0,69757.0,69757.0,69757.0
15004862,2025-06-01 13:00:00,2025-06-08 12:00:00,1637.0,1637.0,0.0,0.0,0.0
15004863,2025-06-01 13:00:00,2025-06-08 12:00:00,124628.0,137086.0,12458.0,12458.0,12458.0
15004866,2025-06-01 13:00:00,2025-06-08 12:00:00,191743.0,229355.0,37612.0,37612.0,37612.0
15004867,2025-06-01 13:00:00,2025-06-08 12:00:00,404919.0,459388.0,54469.0,54469.0,54469.0
15004869,2025-06-01 13:00:00,2025-06-08 12:00:00,243492.0,304903.0,61411.0,61411.0,61411.0
15004870,2025-06-01 13:00:00,2025-06-08 12:00:00,145943.0,170934.0,24991.0,24991.0,24991.0
15004876,2025-06-04 07:00:00,2025-06-08 12:00:00,12400.0,20556.0,8156.0,8156.0,8156.0
15004877,2025-06-01 13:00:00,2025-06-08 12:00:00,211838.0,277120.0,65282.0,65282.0,65282.0
15004878,2025-06-01 13:00:00,2025-06-08 12:00:00,186116.0,220488.0,34372.0,34372.0,34372.0
15004880,2025-06-01 13:00:00,2025-06-08 12:00:00,1617.0,1988.0,371.0,371.0,371.0
15004881,2025-06-04 07:00:00,2025-06-08 00:00:00,120526.0,198190.0,77664.0,77664.0,77664.0
15004883,2025-06-01 13:00:00,2025-06-08 12:00:00,499216.0,557590.0,58374.0,58374.0,58374.0
15004885,2025-06-01 13:00:00,2025-06-08 12:00:00,8122.0,9047.0,925.0,925.0,925.0
15004888,2025-06-02 00:00:00,2025-06-07 00:00:00,62341.0,69831.0,7490.0,7490.0,7490.0
15004893,2025-06-01 13:00:00,2025-06-08 12:00:00,135060.0,150668.0,15608.0,15608.0,15608.0
15004896,2025-06-01 13:00:00,2025-06-08 12:00:00,4317.0,4358.0,41.0,41.0,41.0
15004901,2025-06-01 13:00:00,2025-06-08 12:00:00,102166.0,130487.0,28321.0,28321.0,28321.0
15004905,2025-06-04 00:00:00,2025-06-08 00:00:00,24673.0,33039.0,8366.0,8366.0,8366.0
15004910,2025-05-07 01:00:00,2025-06-07 00:00:00,2979.0,81649.0,78670.0,78670.0,78670.0
15004912,2025-06-01 13:00:00,2025-06-08 12:00:00,153283.0,168817.0,15534.0,15534.0,15534.0
15004913,2025-05-13 19:00:00,2025-06-08 11:00:00,1654.0,1654.0,0.0,0.0,0.0
15004914,2025-06-01 13:00:00,2025-06-08 12:00:00,53396.0,78210.0,24814.0,24814.0,24814.0
15004916,2025-06-01 13:00:00,2025-06-08 12:00:00,17656.0,20733.0,3077.0,3077.0,3077.0
15004917,2025-06-04 07:00:00,2025-06-08 00:00:00,10076.0,17955.0,7879.0,7879.0,7879.0
15004919,2025-05-30 07:00:00,2025-06-08 12:00:00,128033.0,164511.0,36478.0,36478.0,36478.0
15004921,2025-06-01 13:00:00,2025-06-08 12:00:00,27478.0,40323.0,12845.0,12845.0,12845.0
15004925,2025-05-10 13:00:00,2025-06-07 00:00:00,1793.0,1793.0,0.0,0.0,0.0
15004929,2025-06-01 13:00:00,2025-06-08 12:00:00,74904.0,127041.0,52137.0,52137.0,52137.0
15004930,2025-06-01 13:00:00,2025-06-08 12:00:00,171807.0,188429.0,16622.0,16622.0,16622.0
15004936,2025-06-01 13:00:00,2025-06-08 12:00:00,90079.0,116168.0,26089.0,26089.0,26089.0
15004938,2025-06-04 06:00:00,2025-06-08 11:00:00,11727.0,19117.0,7390.0,7390.0,7390.0
15004943,2025-06-01 12:00:00,2025-06-08 12:00:00,78988.0,110674.0,31686.0,31686.0,31686.0
15004944,2025-05-31 19:00:00,2025-06-08 00:00:00,131891.0,160049.0,28158.0,28158.0,28158.0
15004948,2025-06-01 13:00:00,2025-06-08 12:00:00,1707.0,1707.0,0.0,0.0,0.0
15004951,2025-06-01 13:00:00,2025-06-08 12:00:00,165635.0,200081.0,34446.0,34446.0,34446.0
15004952,2025-06-01 13:00:00,2025-06-08 12:00:00,2023.0,2023.0,0.0,0.0,0.0
15004958,2025-06-01 13:00:00,2025-06-08 11:00:00,1651.0,1651.0,0.0,0.0,0.0
15004959,2025-06-01 13:00:00,2025-06-08 12:00:00,1663.0,1663.0,0.0,0.0,0.0
15004960,2025-06-01 13:00:00,2025-06-08 12:00:00,1735.0,1735.0,0.0,0.0,0.0
15004961,2025-06-01 07:00:00,2025-06-08 12:00:00,71509.0,119026.0,47517.0,47517.0,47517.0
15004962,2025-06-01 13:00:00,2025-06-08 12:00:00,286712.0,314750.0,28038.0,28038.0,28038.0
15004965,2025-06-04 07:00:00,2025-06-08 00:00:00,12022.0,19432.0,7410.0,7410.0,7410.0
15004968,2025-06-01 13:00:00,2025-06-08 06:00:00,41318.0,48916.0,7598.0,7598.0,7598.0
15004969,2025-05-01 00:00:00,2025-06-08 12:00:00,1617.0,134348.0,132731.0,132731.0,132731.0
15004970,2025-06-01 13:00:00,2025-06-08 12:00:00,85763.0,85780.0,17.0,17.0,17.0
15004980,2025-06-01 13:00:00,2025-06-08 12:00:00,103479.0,137805.0,34326.0,34326.0,34326.0
15004984,2025-06-01 13:00:00,2025-06-08 12:00:00,12002.0,13399.0,1397.0,1397.0,1397.0
15004985,2025-06-01 13:00:00,2025-06-08 12:00:00,104537.0,130076.0,25539.0,25539.0,25539.0
15004987,2025-06-01 13:00:00,2025-06-08 12:00:00,175808.0,202786.0,26978.0,26978.0,26978.0
15004988,2025-06-01 13:00:00,2025-06-08 12:00:00,135348.0,166231.0,30883.0,30883.0,30883.0
15004993,2025-06-01 13:00:00,2025-06-08 12:00:00,132141.0,154059.0,21918.0,21918.0,21918.0
15004998,2025-06-01 13:00:00,2025-06-08 11:00:00,24731.0,38175.0,13444.0,13444.0,13444.0
15005001,2025-06-01 13:00:00,2025-06-08 12:00:00,51022.0,76955.0,25933.0,25933.0,25933.0
15005002,2025-06-01 13:00:00,2025-06-08 12:00:00,299111.0,340241.0,41130.0,41130.0,41130.0
15005004,2025-05-19 00:00:00,2025-05-22 00:00:00,1708.0,1708.0,0.0,0.0,0.0
15005005,2025-06-01 13:00:00,2025-06-08 12:00:00,75023.0,106410.0,31387.0,31387.0,31387.0
15005006,2025-06-01 13:00:00,2025-06-08 12:00:00,136822.0,161166.0,24344.0,24344.0,24344.0
15005007,2025-06-01 13:00:00,2025-06-08 12:00:00,57508.0,67704.0,10196.0,10196.0,10196.0
15005014,2025-06-01 13:00:00,2025-06-08 12:00:00,96316.0,112436.0,16120.0,16120.0,16120.0
15005015,2025-06-01 13:00:00,2025-06-08 12:00:00,142959.0,178616.0,35657.0,35657.0,35657.0
15005016,2025-05-05 07:00:00,2025-06-06 00:00:00,142678.0,274282.0,131604.0,131604.0,131604.0
15005017,2025-06-01 13:00:00,2025-06-08 12:00:00,66321.0,90484.0,24163.0,24163.0,24163.0
15005019,2025-06-01 13:00:00,2025-06-08 11:00:00,1653.0,1653.0,0.0,0.0,0.0
15005020,2025-06-01 12:00:00,2025-06-08 12:00:00,1641.0,1641.0,0.0,0.0,0.0
15005021,2025-06-01 13:00:00,2025-06-08 12:00:00,9513.0,16457.0,6944.0,6944.0,6944.0
15005024,2025-06-01 13:00:00,2025-06-08 12:00:00,1975.0,2057.0,82.0,82.0,82.0
15005027,2025-05-30 07:00:00,2025-06-08 12:00:00,89267.0,148501.0,59234.0,59234.0,59234.0
15005031,2025-06-01 13:00:00,2025-06-08 12:00:00,1680.0,1680.0,0.0,0.0,0.0
15005032,2025-06-01 13:00:00,2025-06-08 12:00:00,1975.0,5759.0,3784.0,3784.0,3784.0
15005033,2025-06-01 13:00:00,2025-06-08 12:00:00,104684.0,127008.0,22324.0,22324.0,22324.0
15005034,2025-06-01 13:00:00,2025-06-08 12:00:00,173682.0,193858.0,20176.0,20176.0,20176.0
15005037,2025-06-01 12:00:00,2025-06-08 12:00:00,127025.0,147323.0,20298.0,20298.0,20298.0
15005039,2025-06-01 13:00:00,2025-06-08 12:00:00,132069.0,163571.0,31502.0,31502.0,31502.0
15005041,2025-06-01 13:00:00,2025-06-08 12:00:00,259632.0,307353.0,47721.0,47721.0,47721.0
15005042,2025-06-01 13:00:00,2025-06-08 12:00:00,3374.0,3374.0,0.0,0.0,0.0
15005043,2025-06-01 12:00:00,2025-06-08 12:00:00,319223.0,362754.0,43531.0,43531.0,43531.0
15005049,2025-05-01 23:00:00,2025-06-07 00:00:00,8310.0,111695.0,103385.0,103385.0,103385.0
15005051,2025-06-01 13:00:00,2025-06-08 12:00:00,1709.0,1709.0,0.0,0.0,0.0
15005052,2025-06-01 13:00:00,2025-06-08 12:00:00,267426.0,295275.0,27849.0,27849.0,27849.0
15005056,2025-06-01 13:00:00,2025-06-08 12:00:00,230231.0,286343.0,56112.0,56112.0,56112.0
15005057,2025-06-01 13:00:00,2025-06-08 12:00:00,128379.0,149608.0,21229.0,21229.0,21229.0
15005058,2025-06-01 13:00:00,2025-06-08 12:00:00,56719.0,92642.0,35923.0,35923.0,35923.0
15005059,2025-06-01 13:00:00,2025-06-08 12:00:00,1659.0,1659.0,0.0,0.0,0.0
15005060,2025-05-31 19:00:00,2025-06-08 06:00:00,73331.0,76542.0,3211.0,3211.0,3211.0
15005061,2025-06-01 13:00:00,2025-06-08 12:00:00,27445.0,40340.0,12895.0,12895.0,12895.0
15005064,2025-06-04 07:00:00,2025-06-08 11:00:00,1626.0,1626.0,0.0,0.0,0.0
15005065,2025-06-01 13:00:00,2025-06-08 12:00:00,123404.0,176208.0,52804.0,52804.0,52804.0
15005066,2025-06-01 13:00:00,2025-06-08 12:00:00,90792.0,146818.0,56026.0,56026.0,56026.0
15005071,2025-06-04 07:00:00,2025-06-08 12:00:00,24204.0,31659.0,7455.0,7455.0,7455.0
15005072,2025-06-01 13:00:00,2025-06-08 12:00:00,41651.0,55435.0,13784.0,13784.0,13784.0
15005077,2025-05-03 01:00:00,2025-06-08 00:00:00,67041.0,150423.0,83382.0,83382.0,83382.0
15005078,2025-06-01 13:00:00,2025-06-08 12:00:00,229892.0,268927.0,39035.0,39035.0,39035.0
15005079,2025-06-01 13:00:00,2025-06-08 12:00:00,322420.0,358769.0,36349.0,36349.0,36349.0
15005081,2025-06-01 13:00:00,2025-06-08 12:00:00,179268.0,263833.0,84565.0,84565.0,84565.0
15005082,2025-06-01 13:00:00,2025-06-08 12:00:00,98655.0,140434.0,41779.0,41779.0,41779.0
15005083,2025-06-01 07:00:00,2025-06-08 12:00:00,149014.0,179386.0,30372.0,30372.0,30372.0
15005089,2025-06-01 13:00:00,2025-06-08 12:00:00,916611.0,998875.0,82264.0,82264.0,82264.0
15005095,2025-06-01 13:00:00,2025-06-08 12:00:00,30030.0,46136.0,16106.0,16106.0,16106.0
15005098,2025-06-01 13:00:00,2025-06-08 12:00:00,113956.0,157800.0,43844.0,43844.0,43844.0
15005101,2025-06-01 13:00:00,2025-06-08 12:00:00,68643.0,91400.0,22757.0,22757.0,22757.0
15005102,2025-06-01 13:00:00,2025-06-08 11:00:00,1634.0,1634.0,0.0,0.0,0.0
15005104,2025-06-01 13:00:00,2025-06-08 12:00:00,1752.0,1752.0,0.0,0.0,0.0
15005105,2025-06-01 13:00:00,2025-06-08 12:00:00,122409.0,141854.0,19445.0,19445.0,19445.0
15005108,2025-06-01 13:00:00,2025-06-08 12:00:00,61023.0,70910.0,9887.0,9887.0,9887.0
15005109,2025-06-01 13:00:00,2025-06-08 12:00:00,854113.0,944188.0,90075.0,90075.0,90075.0
15005111,2025-06-01 12:00:00,2025-06-08 12:00:00,37531.0,37531.0,0.0,0.0,0.0
15005114,2025-06-01 13:00:00,2025-06-08 11:00:00,17801.0,23340.0,5539.0,5539.0,5539.0
15005115,2025-06-01 00:00:00,2025-06-06 00:00:00,4638.0,6463.0,1825.0,1825.0,1825.0
15005118,2025-05-18 00:00:00,2025-06-02 00:00:00,11155.0,94448.0,83293.0,83293.0,83293.0
15005123,2025-06-01 13:00:00,2025-06-08 12:00:00,83350.0,99499.0,16149.0,16149.0,16149.0
15005133,2025-06-01 13:00:00,2025-06-08 12:00:00,205841.0,244908.0,39067.0,39067.0,39067.0
15005135,2025-06-01 13:00:00,2025-06-08 12:00:00,58152.0,76656.0,18504.0,18504.0,18504.0
15005136,2025-06-05 00:00:00,2025-06-08 00:00:00,145268.0,177106.0,31838.0,31838.0,31838.0
15005137,2025-06-01 13:00:00,2025-06-08 12:00:00,310840.0,379656.0,68816.0,68816.0,68816.0
15005143,2025-06-01 13:00:00,2025-06-08 12:00:00,184078.0,222913.0,38835.0,38835.0,38835.0
15005145,2025-06-01 13:00:00,2025-06-08 12:00:00,1730.0,1730.0,0.0,0.0,0.0
15005147,2025-06-01 13:00:00,2025-06-08 12:00:00,6334.0,6799.0,465.0,465.0,465.0
15005150,2025-06-01 13:00:00,2025-06-08 12:00:00,241409.0,291778.0,50369.0,50369.0,50369.0
15005153,2025-06-01 13:00:00,2025-06-08 11:00:00,314988.0,366704.0,51716.0,51716.0,51716.0
15005156,2025-06-01 13:00:00,2025-06-08 12:00:00,549092.0,609222.0,60130.0,60130.0,60130.0
15005159,2025-06-01 13:00:00,2025-06-08 12:00:00,77609.0,105893.0,28284.0,28284.0,28284.0
15005162,2025-06-01 07:00:00,2025-06-08 12:00:00,186385.0,223529.0,37144.0,37144.0,37144.0
15005164,2025-06-01 13:00:00,2025-06-08 12:00:00,258052.0,275152.0,17100.0,17100.0,17100.0
15005166,2025-05-07 00:00:00,2025-06-08 00:00:00,5431.0,189872.0,184441.0,184441.0,184441.0
15005168,2025-06-01 13:00:00,2025-06-08 12:00:00,253109.0,285934.0,32825.0,32825.0,32825.0
15005170,2025-06-01 13:00:00,2025-06-08 12:00:00,64737.0,90043.0,25306.0,25306.0,25306.0
15005171,2025-06-01 13:00:00,2025-06-08 12:00:00,3180.0,3782.0,602.0,602.0,602.0
15005177,2025-06-01 13:00:00,2025-06-08 12:00:00,44669.0,66945.0,22276.0,22276.0,22276.0
15005178,2025-06-01 13:00:00,2025-06-08 11:00:00,512400.0,545405.0,33005.0,33005.0,33005.0
15005181,2025-06-01 13:00:00,2025-06-08 11:00:00,1660.0,2216.0,556.0,556.0,556.0
15005188,2025-06-01 13:00:00,2025-06-08 12:00:00,278196.0,406321.0,128125.0,128125.0,128125.0
15005189,2025-06-01 13:00:00,2025-06-08 12:00:00,86385.0,126101.0,39716.0,39716.0,39716.0
15005191,2025-06-01 13:00:00,2025-06-08 12:00:00,1634.0,1874.0,240.0,240.0,240.0
15005194,2025-05-14 14:00:00,2025-06-08 12:00:00,1663.0,85193.0,83530.0,83530.0,83530.0
15005195,2025-06-01 13:00:00,2025-06-08 12:00:00,493776.0,539702.0,45926.0,45926.0,45926.0
15005197,2025-06-01 13:00:00,2025-06-08 12:00:00,2534.0,2534.0,0.0,0.0,0.0
15005201,2025-06-01 13:00:00,2025-06-08 12:00:00,85932.0,123691.0,37759.0,37759.0,37759.0
15005203,2025-06-01 13:00:00,2025-06-08 12:00:00,107870.0,117193.0,9323.0,9323.0,9323.0
15005208,2025-06-01 13:00:00,2025-06-08 12:00:00,70847.0,103425.0,32578.0,32578.0,32578.0
15005209,2025-06-01 13:00:00,2025-06-08 11:00:00,3409.0,3409.0,0.0,0.0,0.0
15005211,2025-06-01 13:00:00,2025-06-08 12:00:00,42265.0,56109.0,13844.0,13844.0,13844.0
15005212,2025-06-01 13:00:00,2025-06-08 12:00:00,11656.0,11775.0,119.0,119.0,119.0
15005217,2025-06-01 13:00:00,2025-06-08 12:00:00,179001.0,200205.0,21204.0,21204.0,21204.0
15005220,2025-05-16 16:00:00,2025-06-08 12:00:00,2119.0,108069.0,105950.0,105950.0,105950.0
15005223,2025-06-01 13:00:00,2025-06-08 12:00:00,250535.0,290609.0,40074.0,40074.0,40074.0
15005225,2025-06-01 13:00:00,2025-06-08 12:00:00,1706.0,2128.0,422.0,422.0,422.0
15005228,2025-06-01 13:00:00,2025-06-08 12:00:00,84259.0,95354.0,11095.0,11095.0,11095.0
15005229,2025-06-01 13:00:00,2025-06-08 12:00:00,569867.0,620067.0,50200.0,50200.0,50200.0
15005231,2025-06-01 13:00:00,2025-06-08 12:00:00,53218.0,71025.0,17807.0,17807.0,17807.0
15005232,2025-05-13 19:00:00,2025-06-05 00:00:00,180829.0,298166.0,117337.0,117337.0,117337.0
15005234,2025-06-01 13:00:00,2025-06-08 12:00:00,179115.0,207101.0,27986.0,27986.0,27986.0
15005235,2025-05-14 13:00:00,2025-06-08 12:00:00,1966.0,110320.0,108354.0,108354.0,108354.0
15005236,2025-06-01 13:00:00,2025-06-08 12:00:00,113429.0,122018.0,8589.0,8589.0,8589.0
15005237,2025-06-01 13:00:00,2025-06-08 12:00:00,176412.0,209237.0,32825.0,32825.0,32825.0
15005238,2025-06-01 13:00:00,2025-06-08 12:00:00,157558.0,171153.0,13595.0,13595.0,13595.0
